country_name,country_code,year,homicide_data,world_regions,zscore
saint vincent and the grenadines,vct,1994,13.0,,-0.3107472016518491
saint vincent and the grenadines,vct,1995,20.0,,-0.3098003166573301
saint vincent and the grenadines,vct,1996,24.0,,-0.3092592395176049
saint vincent and the grenadines,vct,1997,9.0,,-0.3112882787915743
saint vincent and the grenadines,vct,1998,24.0,,-0.3092592395176049
saint vincent and the grenadines,vct,1999,14.0,,-0.3106119323669178
saint vincent and the grenadines,vct,2000,20.0,,-0.3098003166573301
saint vincent and the grenadines,vct,2001,12.0,,-0.3108824709367804
saint vincent and the grenadines,vct,2002,20.0,,-0.3098003166573301
saint vincent and the grenadines,vct,2003,18.0,,-0.3100708552271927
saint vincent and the grenadines,vct,2004,29.0,,-0.3085828930929485
saint vincent and the grenadines,vct,2005,26.0,,-0.3089887009477424
saint vincent and the grenadines,vct,2006,20.0,,-0.3098003166573301
saint vincent and the grenadines,vct,2007,40.0,,-0.3070949309587043
saint vincent and the grenadines,vct,2008,16.0,,-0.3103413937970553
saint vincent and the grenadines,vct,2009,23.0,,-0.3093945088025362
saint vincent and the grenadines,vct,2010,25.0,,-0.30912397023267363
saint vincent and the grenadines,vct,2016,40.0,,-0.3070949309587043
saint vincent and the grenadines,vct,2017,39.0,,-0.3072302002436356
saint vincent and the grenadines,vct,2018,34.0,,-0.30790654666829204
saint vincent and the grenadines,vct,2019,19.0,,-0.3099355859422614
saint vincent and the grenadines,vct,2020,33.0,,-0.30804181595322333
saint vincent and the grenadines,vct,2021,32.0,,-0.3081770852381546
saint vincent and the grenadines,vct,2022,42.0,,-0.30682439238884174
saint vincent and the grenadines,vct,2023,,north america,
samoa,wsm,2009,16.0,,-0.3103413937970553
samoa,wsm,2010,16.0,,-0.3103413937970553
samoa,wsm,2013,6.0,,-0.31169408664636816
samoa,wsm,2017,7.0,,-0.31155881736143687
samoa,wsm,2018,13.0,,-0.3107472016518491
samoa,wsm,2023,,oceania,
san marino,smr,1995,0.0,,-0.31250570235595587
san marino,smr,1996,0.0,,-0.31250570235595587
san marino,smr,1997,0.0,,-0.31250570235595587
san marino,smr,1998,0.0,,-0.31250570235595587
san marino,smr,1999,0.0,,-0.31250570235595587
san marino,smr,2000,0.0,,-0.31250570235595587
san marino,smr,2001,0.0,,-0.31250570235595587
san marino,smr,2002,1.0,,-0.3123704330710246
san marino,smr,2003,0.0,,-0.31250570235595587
san marino,smr,2004,0.0,,-0.31250570235595587
san marino,smr,2005,0.0,,-0.31250570235595587
san marino,smr,2006,0.0,,-0.31250570235595587
san marino,smr,2007,0.0,,-0.31250570235595587
san marino,smr,2008,0.0,,-0.31250570235595587
san marino,smr,2009,0.0,,-0.31250570235595587
san marino,smr,2010,0.0,,-0.31250570235595587
san marino,smr,2011,0.0,,-0.31250570235595587
san marino,smr,2023,,europe,
sao tome and principe,stp,1990,8.0,,-0.3114235480765056
sao tome and principe,stp,1991,7.0,,-0.31155881736143687
sao tome and principe,stp,1992,12.0,,-0.3108824709367804
sao tome and principe,stp,1993,8.0,,-0.3114235480765056
sao tome and principe,stp,1994,8.0,,-0.3114235480765056
sao tome and principe,stp,2006,4.0,,-0.3119646252162307
sao tome and principe,stp,2007,4.0,,-0.3119646252162307
sao tome and principe,stp,2008,14.0,,-0.3106119323669178
sao tome and principe,stp,2009,5.0,,-0.31182935593129946
sao tome and principe,stp,2010,6.0,,-0.31169408664636816
sao tome and principe,stp,2011,6.0,,-0.31169408664636816
sao tome and principe,stp,2023,,africa,
saudi arabia,sau,1999,184.0,,-0.2876161539285987
saudi arabia,sau,2000,173.0,,-0.28910411606284286
saudi arabia,sau,2001,229.0,,-0.28152903610669067
saudi arabia,sau,2002,285.0,,-0.2739539561505385
saudi arabia,sau,2003,250.0,,-0.2786883811231336
saudi arabia,sau,2004,301.0,,-0.2717896475916379
saudi arabia,sau,2005,297.0,,-0.27233072473136305
saudi arabia,sau,2006,255.0,,-0.2780120346984772
saudi arabia,sau,2007,265.0,,-0.2766593418491643
saudi arabia,sau,2018,224.0,,-0.28220538253134714
saudi arabia,sau,2019,285.0,,-0.2739539561505385
saudi arabia,sau,2023,,asia,
senegal,sen,2023,,africa,
serbia,srb,2000,228.0,,-0.28166430539162196
serbia,srb,2001,243.0,,-0.27963526611765266
serbia,srb,2002,200.0,,-0.2854518453696981
serbia,srb,2003,176.0,,-0.28869830820804904
serbia,srb,2004,164.0,,-0.29032153962722446
serbia,srb,2005,147.0,,-0.2926211174710564
serbia,srb,2006,156.0,,-0.2914036939066748
serbia,srb,2007,171.0,,-0.28937465463270545
serbia,srb,2008,140.0,,-0.2935680024655754
serbia,srb,2009,154.0,,-0.29167423247653734
serbia,srb,2010,132.0,,-0.2946501567450257
serbia,srb,2011,129.0,,-0.2950559645998196
serbia,srb,2012,110.0,,-0.29762608101351407
serbia,srb,2013,139.0,,-0.2937032717505067
serbia,srb,2014,118.0,,-0.29654392673406377
serbia,srb,2015,100.0,,-0.29897877386282695
serbia,srb,2016,116.0,,-0.29681446530392636
serbia,srb,2017,86.0,,-0.300872543851865
serbia,srb,2018,105.0,,-0.29830242743817054
serbia,srb,2019,88.0,,-0.3006020052820024
serbia,srb,2020,84.0,,-0.3011430824217276
serbia,srb,2021,77.0,,-0.3020899674162466
serbia,srb,2022,74.0,,-0.3024957752710405
serbia,srb,2023,89.0,europe,-0.30046673599707113
serbia and montenegro,owid_srm,2023,,europe,
seychelles,syc,2004,10.0,,-0.311153009506643
seychelles,syc,2006,9.0,,-0.3112882787915743
seychelles,syc,2007,8.0,,-0.3114235480765056
seychelles,syc,2008,6.0,,-0.31169408664636816
seychelles,syc,2009,14.0,,-0.3106119323669178
seychelles,syc,2010,9.0,,-0.3112882787915743
seychelles,syc,2011,16.0,,-0.3103413937970553
seychelles,syc,2012,4.0,,-0.3119646252162307
seychelles,syc,2013,18.0,,-0.3100708552271927
seychelles,syc,2014,16.0,,-0.3103413937970553
seychelles,syc,2015,7.0,,-0.31155881736143687
seychelles,syc,2016,12.0,,-0.3108824709367804
seychelles,syc,2017,7.0,,-0.31155881736143687
seychelles,syc,2018,9.0,,-0.3112882787915743
seychelles,syc,2019,10.0,,-0.311153009506643
seychelles,syc,2020,9.0,,-0.3112882787915743
seychelles,syc,2021,5.0,,-0.31182935593129946
seychelles,syc,2022,10.0,,-0.311153009506643
seychelles,syc,2023,,africa,
sierra leone,sle,2004,112.0,,-0.29735554244365153
sierra leone,sle,2005,99.0,,-0.29911404314775825
sierra leone,sle,2006,101.0,,-0.2988435045778957
sierra leone,sle,2007,134.0,,-0.29437961817516317
sierra leone,sle,2008,184.0,,-0.2876161539285987
sierra leone,sle,2009,158.0,,-0.2911331553368122
sierra leone,sle,2010,163.0,,-0.29045680891215575
sierra leone,sle,2011,187.0,,-0.28721034607380486
sierra leone,sle,2012,113.0,,-0.29722027315872024
sierra leone,sle,2015,124.0,,-0.29573231102447606
sierra leone,sle,2020,176.0,,-0.28869830820804904
sierra leone,sle,2023,,africa,
singapore,sgp,1990,47.0,,-0.30614804596418527
singapore,sgp,1991,51.0,,-0.30560696882446015
singapore,sgp,1992,43.0,,-0.30668912310391044
singapore,sgp,1993,58.0,,-0.3046600838299411
singapore,sgp,1994,49.0,,-0.30587750739432273
singapore,sgp,1995,54.0,,-0.30520116096966626
singapore,sgp,1996,33.0,,-0.30804181595322333
singapore,sgp,1997,38.0,,-0.3073654695285669
singapore,sgp,1998,40.0,,-0.3070949309587043
singapore,sgp,1999,39.0,,-0.3072302002436356
singapore,sgp,2000,41.0,,-0.30695966167377303
singapore,sgp,2001,32.0,,-0.3081770852381546
singapore,sgp,2002,31.0,,-0.3083123545230859
singapore,sgp,2003,27.0,,-0.3088534316628111
singapore,sgp,2004,20.0,,-0.3098003166573301
singapore,sgp,2006,17.0,,-0.310206124512124
singapore,sgp,2007,18.0,,-0.3100708552271927
singapore,sgp,2008,27.0,,-0.3088534316628111
singapore,sgp,2009,20.0,,-0.3098003166573301
singapore,sgp,2010,19.0,,-0.3099355859422614
singapore,sgp,2011,16.0,,-0.3103413937970553
singapore,sgp,2012,11.0,,-0.3110177402217117
singapore,sgp,2013,17.0,,-0.310206124512124
singapore,sgp,2014,14.0,,-0.3106119323669178
singapore,sgp,2015,14.0,,-0.3106119323669178
singapore,sgp,2016,18.0,,-0.3100708552271927
singapore,sgp,2017,11.0,,-0.3110177402217117
singapore,sgp,2018,9.0,,-0.3112882787915743
singapore,sgp,2019,12.0,,-0.3108824709367804
singapore,sgp,2020,10.0,,-0.311153009506643
singapore,sgp,2021,6.0,,-0.31169408664636816
singapore,sgp,2022,7.0,,-0.31155881736143687
singapore,sgp,2023,4.0,asia,-0.3119646252162307
sint maarten (dutch part),sxm,2023,,north america,
slovakia,svk,1990,93.0,,-0.299925658857346
slovakia,svk,1991,128.0,,-0.2951912338847509
slovakia,svk,1993,137.0,,-0.2939738103203693
slovakia,svk,1994,129.0,,-0.2950559645998196
slovakia,svk,1995,128.0,,-0.2951912338847509
slovakia,svk,1996,132.0,,-0.2946501567450257
slovakia,svk,1997,140.0,,-0.2935680024655754
slovakia,svk,1998,128.0,,-0.2951912338847509
slovakia,svk,1999,141.0,,-0.2934327331806441
slovakia,svk,2000,129.0,,-0.2950559645998196
slovakia,svk,2001,118.0,,-0.29654392673406377
slovakia,svk,2002,121.0,,-0.2961381188792699
slovakia,svk,2003,137.0,,-0.2939738103203693
slovakia,svk,2004,108.0,,-0.29789661958337665
slovakia,svk,2005,93.0,,-0.299925658857346
slovakia,svk,2006,82.0,,-0.3014136209915902
slovakia,svk,2007,82.0,,-0.3014136209915902
slovakia,svk,2008,86.0,,-0.300872543851865
slovakia,svk,2009,78.0,,-0.3019546981313153
slovakia,svk,2010,89.0,,-0.30046673599707113
slovakia,svk,2011,96.0,,-0.29951985100255213
slovakia,svk,2012,75.0,,-0.3023605059861092
slovakia,svk,2013,78.0,,-0.3019546981313153
slovakia,svk,2014,72.0,,-0.3027663138409031
slovakia,svk,2015,48.0,,-0.30601277667925403
slovakia,svk,2016,60.0,,-0.30438954526007855
slovakia,svk,2017,80.0,,-0.3016841595614528
slovakia,svk,2018,67.0,,-0.3034426602655595
slovakia,svk,2019,76.0,,-0.3022252367011779
slovakia,svk,2020,63.0,,-0.30398373740528467
slovakia,svk,2021,55.0,,-0.30506589168473497
slovakia,svk,2022,42.0,,-0.30682439238884174
slovakia,svk,2023,62.0,europe,-0.30411900669021596
slovenia,svn,1990,41.0,,-0.30695966167377303
slovenia,svn,1991,40.0,,-0.3070949309587043
slovenia,svn,1992,48.0,,-0.30601277667925403
slovenia,svn,1993,26.0,,-0.3089887009477424
slovenia,svn,1994,41.0,,-0.30695966167377303
slovenia,svn,1995,44.0,,-0.30655385381897915
slovenia,svn,1996,38.0,,-0.3073654695285669
slovenia,svn,1997,36.0,,-0.30763600809842945
slovenia,svn,1998,14.0,,-0.3106119323669178
slovenia,svn,1999,25.0,,-0.30912397023267363
slovenia,svn,2000,36.0,,-0.30763600809842945
slovenia,svn,2001,28.0,,-0.3087181623778798
slovenia,svn,2002,36.0,,-0.30763600809842945
slovenia,svn,2003,21.0,,-0.3096650473723988
slovenia,svn,2004,27.0,,-0.3088534316628111
slovenia,svn,2005,20.0,,-0.3098003166573301
slovenia,svn,2006,12.0,,-0.3108824709367804
slovenia,svn,2007,24.0,,-0.3092592395176049
slovenia,svn,2008,10.0,,-0.311153009506643
slovenia,svn,2009,13.0,,-0.3107472016518491
slovenia,svn,2010,15.0,,-0.3104766630819865
slovenia,svn,2011,16.0,,-0.3103413937970553
slovenia,svn,2012,14.0,,-0.3106119323669178
slovenia,svn,2013,12.0,,-0.3108824709367804
slovenia,svn,2014,16.0,,-0.3103413937970553
slovenia,svn,2015,20.0,,-0.3098003166573301
slovenia,svn,2016,10.0,,-0.311153009506643
slovenia,svn,2017,19.0,,-0.3099355859422614
slovenia,svn,2018,9.0,,-0.3112882787915743
slovenia,svn,2019,14.0,,-0.3106119323669178
slovenia,svn,2020,11.0,,-0.3110177402217117
slovenia,svn,2021,9.0,,-0.3112882787915743
slovenia,svn,2022,13.0,,-0.3107472016518491
slovenia,svn,2023,12.0,europe,-0.3108824709367804
solomon islands,slb,2004,20.0,,-0.3098003166573301
solomon islands,slb,2005,26.0,,-0.3089887009477424
solomon islands,slb,2006,23.0,,-0.3093945088025362
solomon islands,slb,2007,26.0,,-0.3089887009477424
solomon islands,slb,2008,19.0,,-0.3099355859422614
solomon islands,slb,2023,,oceania,
somalia,som,2023,,africa,
south africa,zaf,1994,25965.0,,3.1997612808849634
south africa,zaf,1995,26877.0,,3.323126868742299
south africa,zaf,1996,25470.0,,3.132802984843975
south africa,zaf,1997,24486.0,,2.999698008471587
south africa,zaf,1998,25127.0,,3.086405620112543
south africa,zaf,1999,22604.0,,2.745121214230901
south africa,zaf,2000,21758.0,,2.6306833991790306
south africa,zaf,2001,21405.0,,2.5829333415982854
south africa,zaf,2002,21553.0,,2.6029531957681162
south africa,zaf,2003,19824.0,,2.3690726021219177
south africa,zaf,2004,18793.0,,2.2296099693577585
south africa,zaf,2005,18528.0,,2.193763608850967
south africa,zaf,2006,19106.0,,2.271949255541252
south africa,zaf,2007,18400.0,,2.176449140379762
south africa,zaf,2008,18084.0,,2.1337040463414745
south africa,zaf,2009,16767.0,,1.955554398086967
south africa,zaf,2010,15893.0,,1.8373290430570204
south africa,zaf,2011,15554.0,,1.7914727554653134
south africa,zaf,2012,16213.0,,1.880615214235033
south africa,zaf,2013,17023.0,,1.990183335029377
south africa,zaf,2014,17805.0,,2.095963915845645
south africa,zaf,2015,18673.0,,2.213377655166004
south africa,zaf,2016,19016.0,,2.259775019897436
south africa,zaf,2017,20336.0,,2.4383304760067377
south africa,zaf,2018,21022.0,,2.5311252054696016
south africa,zaf,2019,21325.0,,2.5721117988037823
south africa,zaf,2020,19972.0,,2.389092456291748
south africa,zaf,2021,25181.0,,3.0937101614988327
south africa,zaf,2022,27272.0,,3.3765582362901583
south africa,zaf,2023,,africa,
south georgia and the south sandwich islands,sgs,2023,,south america,
south korea,kor,1990,208.03,,-0.2843656330116998
south korea,kor,1991,216.56,,-0.2832117860112359
south korea,kor,1992,239.8,,-0.28006812782943274
south korea,kor,1993,306.43,,-0.27105513537446096
south korea,kor,1994,223.53,,-0.28226895909526484
south korea,kor,1995,228.18,,-0.2816399569203344
south korea,kor,1996,246.38,,-0.2791780559345849
south korea,kor,1997,277.38,,-0.27498470810171494
south korea,kor,1998,377.71,,-0.2614131407445587
south korea,kor,1999,384.69,,-0.2604689611357383
south korea,kor,2000,369.96,,-0.26246147770277617
south korea,kor,2001,407.15,,-0.25743081299618154
south korea,kor,2002,370.74,,-0.26235596766052977
south korea,kor,2003,386.62,,-0.26020789141582096
south korea,kor,2004,419.94,,-0.25570071884191037
south korea,kor,2005,411.03,,-0.25690596817064815
south korea,kor,2006,415.68,,-0.25627696599571764
south korea,kor,2007,430.4,,-0.25428580212152907
south korea,kor,2008,429.62,,-0.25439131216377553
south korea,kor,2009,532.28,,-0.24050456737272938
south korea,kor,2010,484.63,,-0.24695014879970525
south korea,kor,2011,403.0,,-0.2579921805286464
south korea,kor,2012,435.0,,-0.25366356341084517
south korea,kor,2013,352.0,,-0.26489091406014215
south korea,kor,2014,377.0,,-0.2615091819368599
south korea,kor,2015,375.0,,-0.2617797205067225
south korea,kor,2016,356.0,,-0.26434983692041697
south korea,kor,2017,301.0,,-0.2717896475916379
south korea,kor,2018,309.0,,-0.2707074933121876
south korea,kor,2019,297.0,,-0.27233072473136305
south korea,kor,2020,308.0,,-0.27084276259711887
south korea,kor,2021,245.0,,-0.27936472754779007
south korea,kor,2022,257.0,,-0.2777414961286146
south korea,kor,2023,247.0,asia,-0.2790941889779275
south sudan,ssd,2012,1504.0,,-0.1090606978192972
south sudan,ssd,2023,,africa,
spain,esp,1990,483.96,,-0.24704077922060924
spain,esp,1991,439.5,,-0.2530548516286544
spain,esp,1992,440.77,,-0.25288305963679164
spain,esp,1993,473.8,,-0.24841511515551115
spain,esp,1994,429.0,,-0.2544751791204329
spain,esp,1995,411.0,,-0.25691002624919607
spain,esp,1996,397.0,,-0.25880379623823413
spain,esp,1997,463.0,,-0.24987602343276907
spain,esp,1998,522.0,,-0.24189513562182302
spain,esp,1999,486.0,,-0.24676482987934942
spain,esp,2000,553.0,,-0.23770178778895304
spain,esp,2001,577.0,,-0.23445532495060212
spain,esp,2002,564.0,,-0.2362138256547089
spain,esp,2003,587.0,,-0.23310263210128923
spain,esp,2004,520.0,,-0.24216567419168558
spain,esp,2005,518.0,,-0.24243621276154817
spain,esp,2006,476.0,,-0.2481175227286623
spain,esp,2007,482.0,,-0.24730590701907457
spain,esp,2008,407.0,,-0.25745110338892124
spain,esp,2009,412.0,,-0.2567747569642648
spain,esp,2010,401.0,,-0.258262719098509
spain,esp,2011,385.0,,-0.2604270276574096
spain,esp,2012,364.0,,-0.26326768264096667
spain,esp,2013,302.0,,-0.2716543783067066
spain,esp,2014,323.0,,-0.2688137233231495
spain,esp,2015,302.0,,-0.2716543783067066
spain,esp,2016,294.0,,-0.27273653258615693
spain,esp,2017,307.0,,-0.27097803188205016
spain,esp,2018,289.0,,-0.27341287901081335
spain,esp,2019,331.0,,-0.2677315690436992
spain,esp,2020,331.0,,-0.2677315690436992
spain,esp,2021,290.0,,-0.27327760972588205
spain,esp,2022,325.0,,-0.2685431847532869
spain,esp,2023,331.0,europe,-0.2677315690436992
sri lanka,lka,1990,1985.0,,-0.043996171767347186
sri lanka,lka,1995,1614.0,,-0.0941810764768554
sri lanka,lka,1996,1775.0,,-0.07240272160291789
sri lanka,lka,1997,1851.0,,-0.062122255948139915
sri lanka,lka,1999,1919.0,,-0.05292394457281226
sri lanka,lka,2005,1219.0,,-0.14761244402471457
sri lanka,lka,2006,2044.0,,-0.036015283956401134
sri lanka,lka,2008,2002.0,,-0.041696593923515275
sri lanka,lka,2009,1099.0,,-0.16384475821646927
sri lanka,lka,2010,763.0,,-0.20929523795338237
sri lanka,lka,2011,732.0,,-0.21348858578625232
sri lanka,lka,2012,676.0,,-0.2210636657424045
sri lanka,lka,2013,619.0,,-0.22877401498348798
sri lanka,lka,2014,553.0,,-0.23770178778895304
sri lanka,lka,2015,487.0,,-0.24662956059441812
sri lanka,lka,2016,530.0,,-0.2408129813423727
sri lanka,lka,2017,486.0,,-0.24676482987934942
sri lanka,lka,2018,514.0,,-0.24297728990127332
sri lanka,lka,2019,742.0,,-0.21213589293693944
sri lanka,lka,2023,,asia,
sudan,sdn,2023,,africa,
suriname,sur,2000,68.0,,-0.3033073909806282
suriname,sur,2001,79.0,,-0.301819428846384
suriname,sur,2002,57.0,,-0.3047953531148724
suriname,sur,2003,60.0,,-0.30438954526007855
suriname,sur,2004,46.0,,-0.30628331524911656
suriname,sur,2005,69.0,,-0.30317212169569696
suriname,sur,2006,62.0,,-0.30411900669021596
suriname,sur,2007,45.0,,-0.30641858453404786
suriname,sur,2008,43.0,,-0.30668912310391044
suriname,sur,2013,29.0,,-0.3085828930929485
suriname,sur,2014,32.0,,-0.3081770852381546
suriname,sur,2015,34.0,,-0.30790654666829204
suriname,sur,2016,41.0,,-0.30695966167377303
suriname,sur,2017,36.0,,-0.30763600809842945
suriname,sur,2018,38.0,,-0.3073654695285669
suriname,sur,2019,30.0,,-0.3084476238080172
suriname,sur,2020,55.0,,-0.30506589168473497
suriname,sur,2021,35.0,,-0.30777127738336074
suriname,sur,2022,45.0,,-0.30641858453404786
suriname,sur,2023,41.0,south america,-0.30695966167377303
sweden,swe,1990,95.0,,-0.2996551202874834
sweden,swe,1991,115.0,,-0.29694973458885765
sweden,swe,1992,114.0,,-0.29708500387378894
sweden,swe,1993,108.0,,-0.29789661958337665
sweden,swe,1994,100.0,,-0.29897877386282695
sweden,swe,1995,87.0,,-0.3007372745669337
sweden,swe,1996,99.0,,-0.29911404314775825
sweden,swe,1997,87.0,,-0.3007372745669337
sweden,swe,1998,92.0,,-0.3000609281422773
sweden,swe,1999,101.0,,-0.2988435045778957
sweden,swe,2000,96.0,,-0.29951985100255213
sweden,swe,2001,87.0,,-0.3007372745669337
sweden,swe,2002,101.0,,-0.2988435045778957
sweden,swe,2003,85.0,,-0.3010078131367963
sweden,swe,2004,107.0,,-0.29803188886830795
sweden,swe,2005,83.0,,-0.3012783517066589
sweden,swe,2006,91.0,,-0.3001961974272086
sweden,swe,2007,111.0,,-0.29749081172858277
sweden,swe,2008,82.0,,-0.3014136209915902
sweden,swe,2009,93.0,,-0.299925658857346
sweden,swe,2010,91.0,,-0.3001961974272086
sweden,swe,2011,81.0,,-0.3015488902765215
sweden,swe,2012,68.0,,-0.3033073909806282
sweden,swe,2013,87.0,,-0.3007372745669337
sweden,swe,2014,87.0,,-0.3007372745669337
sweden,swe,2015,112.0,,-0.29735554244365153
sweden,swe,2016,106.0,,-0.29816715815323924
sweden,swe,2017,113.0,,-0.29722027315872024
sweden,swe,2018,108.0,,-0.29789661958337665
sweden,swe,2019,111.0,,-0.29749081172858277
sweden,swe,2020,124.0,,-0.29573231102447606
sweden,swe,2021,113.0,,-0.29722027315872024
sweden,swe,2022,116.0,,-0.29681446530392636
sweden,swe,2023,121.0,europe,-0.2961381188792699
switzerland,che,1990,110.0,,-0.29762608101351407
switzerland,che,1991,98.0,,-0.29924931243268954
switzerland,che,1992,93.0,,-0.299925658857346
switzerland,che,1993,105.0,,-0.29830242743817054
switzerland,che,1994,80.0,,-0.3016841595614528
switzerland,che,1995,82.0,,-0.3014136209915902
switzerland,che,1996,83.0,,-0.3012783517066589
switzerland,che,1997,87.0,,-0.3007372745669337
switzerland,che,1998,76.0,,-0.3022252367011779
switzerland,che,1999,89.0,,-0.30046673599707113
switzerland,che,2000,69.0,,-0.30317212169569696
switzerland,che,2001,86.0,,-0.300872543851865
switzerland,che,2002,86.0,,-0.300872543851865
switzerland,che,2009,51.0,,-0.30560696882446015
switzerland,che,2010,52.0,,-0.30547169953952885
switzerland,che,2011,46.0,,-0.30628331524911656
switzerland,che,2012,45.0,,-0.30641858453404786
switzerland,che,2013,57.0,,-0.3047953531148724
switzerland,che,2014,41.0,,-0.30695966167377303
switzerland,che,2015,57.0,,-0.3047953531148724
switzerland,che,2016,45.0,,-0.30641858453404786
switzerland,che,2017,45.0,,-0.30641858453404786
switzerland,che,2018,50.0,,-0.30574223810939144
switzerland,che,2019,46.0,,-0.30628331524911656
switzerland,che,2020,47.0,,-0.30614804596418527
switzerland,che,2021,42.0,,-0.30682439238884174
switzerland,che,2022,42.0,,-0.30682439238884174
switzerland,che,2023,53.0,europe,-0.30533643025459756
syria,syr,1997,296.0,,-0.27246599401629434
syria,syr,1998,336.0,,-0.26705522261904274
syria,syr,1999,330.0,,-0.2678668383286305
syria,syr,2000,357.0,,-0.2642145676354857
syria,syr,2001,376.0,,-0.2616444512217912
syria,syr,2002,368.0,,-0.2627266055012415
syria,syr,2003,405.0,,-0.25772164195878383
syria,syr,2004,426.0,,-0.25488098697522676
syria,syr,2005,430.0,,-0.2543399098355016
syria,syr,2006,446.0,,-0.252175601276601
syria,syr,2007,533.0,,-0.24040717348757884
syria,syr,2008,529.0,,-0.240948250627304
syria,syr,2009,476.0,,-0.2481175227286623
syria,syr,2010,463.0,,-0.24987602343276907
syria,syr,2023,,asia,
taiwan,twn,2023,,asia,
tajikistan,tjk,1990,168.0,,-0.28978046248749934
tajikistan,tjk,1991,148.0,,-0.2924858481861251
tajikistan,tjk,1992,605.0,,-0.23066778497252602
tajikistan,tjk,1993,1304.0,,-0.136114554805555
tajikistan,tjk,1994,636.0,,-0.22647443713965607
tajikistan,tjk,1995,435.0,,-0.25366356341084517
tajikistan,tjk,1996,484.0,,-0.247035368449212
tajikistan,tjk,1997,498.0,,-0.24514159846017394
tajikistan,tjk,1998,491.0,,-0.24608848345469297
tajikistan,tjk,1999,357.0,,-0.2642145676354857
tajikistan,tjk,2000,283.0,,-0.2742244947204011
tajikistan,tjk,2001,233.0,,-0.28098795896696555
tajikistan,tjk,2002,180.0,,-0.28815723106832386
tajikistan,tjk,2003,164.0,,-0.29032153962722446
tajikistan,tjk,2004,142.0,,-0.2932974638957128
tajikistan,tjk,2005,157.0,,-0.2912684246217435
tajikistan,tjk,2006,194.0,,-0.2862634610792858
tajikistan,tjk,2007,132.0,,-0.2946501567450257
tajikistan,tjk,2008,100.0,,-0.29897877386282695
tajikistan,tjk,2009,97.0,,-0.29938458171762083
tajikistan,tjk,2010,181.0,,-0.28802196178339257
tajikistan,tjk,2011,126.0,,-0.29546177245461347
tajikistan,tjk,2020,87.0,,-0.3007372745669337
tajikistan,tjk,2023,,asia,
tanzania,tza,1995,2110.0,,-0.02708751115093606
tanzania,tza,1996,2283.0,,-0.0036859248578230627
tanzania,tza,1997,2355.0,,0.006053463657229746
tanzania,tza,2003,2778.0,,0.06327237118316499
tanzania,tza,2004,2926.0,,0.08329222535299577
tanzania,tza,2010,3888.0,,0.2134212774568958
tanzania,tza,2011,4149.0,,0.24872656082396224
tanzania,tza,2012,4092.0,,0.24101621158287875
tanzania,tza,2013,3697.0,,0.1875848440350196
tanzania,tza,2015,3746.0,,0.19421303899665276
tanzania,tza,2016,3439.0,,0.15268536852274703
tanzania,tza,2017,3147.0,,0.11318673732281065
tanzania,tza,2018,2734.0,,0.05732052264618828
tanzania,tza,2019,2719.0,,0.055291483372218946
tanzania,tza,2020,2286.0,,-0.0032801170030291957
tanzania,tza,2023,,africa,
thailand,tha,1990,5344.0,,0.4103733563168526
thailand,tha,1991,5585.7,,0.4430679424847451
thailand,tha,1992,5958.64,,0.49351526960702014
thailand,tha,1993,5482.24,,0.42907298226575397
thailand,tha,1994,5005.83,,0.36462934223163856
thailand,tha,1995,4542.0,,0.30188738980195884
thailand,tha,1996,4474.0,,0.29268907842663117
thailand,tha,1997,4787.0,,0.33502836461012464
thailand,tha,1998,5361.0,,0.4126729341606845
thailand,tha,1999,5052.0,,0.3708747251169162
thailand,tha,2000,5142.0,,0.38304896076073225
thailand,tha,2001,5020.0,,0.36654610799911497
thailand,tha,2002,4538.0,,0.30134631266223366
thailand,tha,2003,6434.0,,0.5578168768919577
thailand,tha,2004,4273.0,,0.2654999521554421
thailand,tha,2005,4806.0,,0.3375984810238191
thailand,tha,2006,4687.0,,0.3215014361169957
thailand,tha,2007,4435.0,,0.2874135763143109
thailand,tha,2008,3974.0,,0.22505443596098665
thailand,tha,2009,3703.0,,0.18839645974460734
thailand,tha,2010,3654.0,,0.18176826478297417
thailand,tha,2011,3307.0,,0.1348298229118169
thailand,tha,2023,,asia,
togo,tgo,2023,,africa,
tokelau,tkl,2023,,oceania,
tonga,ton,1995,2.0,,-0.3122351637860933
tonga,ton,1996,2.0,,-0.3122351637860933
tonga,ton,1997,2.0,,-0.3122351637860933
tonga,ton,2000,1.0,,-0.3123704330710246
tonga,ton,2001,6.0,,-0.31169408664636816
tonga,ton,2002,6.0,,-0.31169408664636816
tonga,ton,2003,6.0,,-0.31169408664636816
tonga,ton,2004,2.0,,-0.3122351637860933
tonga,ton,2005,4.0,,-0.3119646252162307
tonga,ton,2006,8.0,,-0.3114235480765056
tonga,ton,2007,1.0,,-0.3123704330710246
tonga,ton,2008,4.0,,-0.3119646252162307
tonga,ton,2009,8.0,,-0.3114235480765056
tonga,ton,2010,1.0,,-0.3123704330710246
tonga,ton,2011,2.0,,-0.3122351637860933
tonga,ton,2012,1.0,,-0.3123704330710246
tonga,ton,2018,10.0,,-0.311153009506643
tonga,ton,2019,1.0,,-0.3123704330710246
tonga,ton,2023,,oceania,
trinidad and tobago,tto,2000,120.0,,-0.2962733881642012
trinidad and tobago,tto,2001,151.0,,-0.2920800403313312
